0,0.0822688,0.157725,0.555649,1,0.323921,0.170402,0.229464,0.422335,0.32061,0.3855,0.228358,0.21848,0.319965,0.514404,0.388163,0.22429,0.196987,0.24601,0.238884,0.254535,0.362851,0.290073,0.238284,0.0891643,0.148906,0.140956,0.173956,0.164319,0.164066,0.181563,0.0738793,6
0,0.0974697,0.0886053,0.481538,1,0.636704,0.235118,0.423672,0.431555,0.256431,0.392259,0.304862,0.27485,0.388978,0.237533,0.513352,0.337461,0.247954,0.312851,0.254624,0.171065,0.154117,0.305071,0.36223,0.299992,0.242848,0.0985712,0.134371,0.303688,0.155136,0.100438,0.172797,6
0,0.108254,0.108608,0.527832,1,0.630688,0.146402,0.384397,0.467585,0.313143,0.418775,0.174756,0.328389,0.532129,0.402362,0.624541,0.138341,0.55546,0.324486,0.308957,0.214725,0.204141,0.44231,0.407247,0.396814,0.326832,0.165303,0.328038,0.267913,0.0390358,0.0870072,0.114718,6
0,0.0431537,0.159058,0.0821099,0.652068,1,0.384344,0.229887,0.0800499,0.267197,0.46781,0.221135,0.417418,0.0972164,0.218983,0.390669,0.210648,0.471031,0.345745,0.35855,0.0727013,0.133963,0.546011,0.312529,0.366959,0.344482,0.670527,0.486349,0.0576675,0.509724,0.535171,0.176743,7
0,0.0414849,0.0974288,0.0192189,0.4056,1,0.210418,0.310167,0.210593,0.228977,0.23202,0.174271,0.117882,0.0665239,0.254867,0.365897,0.148143,0.144902,0.217931,0.22217,0.128395,0.115509,0.149111,0.141084,0.207312,0.187894,0.30944,0.407113,0.417157,0.261894,0.127586,0.340084,8
0,0.0414887,0.133121,0.0813529,0.62542,1,0.330895,0.327651,0.147892,0.352296,0.332728,0.166202,0.315544,0.152698,0.328282,0.49535,0.29771,0.340405,0.12949,0.364217,0.170708,0.0813882,0.37977,0.339496,0.215744,0.312992,0.58126,0.4024,0.110498,0.576728,0.507939,0.0775388,7
0,0.0398506,0.112468,0.0903897,0.506919,1,0.268679,0.362615,0.413073,0.376073,0.156445,0.233178,0.31176,0.0231174,0.464324,0.531642,0.152023,0.213243,0.256194,0.250104,0.30041,0.224972,0.224506,0.221472,0.552254,0.409591,0.231954,0.186685,0.147025,0.206237,0.482572,0.290356,7
0,0.0553344,0.0869749,1,0.0910546,0.758686,0.0487956,0.484936,0.298597,0.489709,0.479833,0.348333,0.329909,0.778815,0.25766,0.468723,0.210185,0.46772,0.198255,0.609318,0.168898,0.427779,0.251928,0.262628,0.0994142,0.270236,0.141733,0.21574,0.0707414,0.123973,0.0122735,0.0666172,9
0,0.0256404,0.197141,1,0.60273,0.521578,0.772456,0.292331,0.873431,0.432714,0.304562,0.482918,0.662225,0.286731,0.717904,0.507256,0.551329,0.701955,0.359196,0.725605,0.163093,0.720257,0.29059,0.530734,0.207932,0.228264,0.0957635,0.042931,0.0533677,0.0121702,0.0194638,0.120599,10
0,0.016031,0.126731,1,0.438447,0.695331,0.539309,0.178199,0.571415,0.638123,0.31903,0.18648,0.665558,0.376272,0.769321,0.0519644,0.722875,0.0935244,0.749525,0.192576,0.623316,0.373147,0.478005,0.264376,0.370702,0.0926633,0.120247,0.0249807,0.0971245,0.0690809,0.0501063,0.0267526,9
0,0.040639,0.111332,1,0.352393,0.687386,0.29525,0.224355,0.345474,0.570216,0.133773,0.263932,0.61727,0.578289,0.655078,0.220572,0.411698,0.206645,0.560374,0.222512,0.473476,0.146767,0.347903,0.157101,0.257395,0.146287,0.141415,0.0947753,0.0840405,0.131138,0.0841702,0.00757902,10
0,0.0344996,0.0936892,1,0.216891,0.728619,0.280953,0.30558,0.294613,0.624103,0.298497,0.307819,0.387432,0.683254,0.516791,0.369226,0.442721,0.275496,0.539676,0.374173,0.522218,0.249267,0.426977,0.229843,0.323934,0.199814,0.175906,0.0476243,0.127086,0.102033,0.0154461,0.0703213,9
